"TRACTCE","NAME","YEAR","area","sub_nn","central_nn","park_touch","park_in","crime15","ch_crime15","crime15_den","ch_crime15_den","crime20","ch_crime20","crime20_den","ch_crime20_den","star15","ch_star15","star15_den","ch_star15_den","star20","ch_star20","star20_den","ch_star20_den","bike15","ch_bike15","bike15_den","ch_bike15_den","bike20","ch_bike20","bike20_den","ch_bike20_den"
"740300","7403","all",326.363456424591,25581.8501240587,72505.6035145967,2.18056066712451,2.1805606671266,136,-81,0.416713321674922,-0.248189551879917,64,-72,0.196100386670552,-0.220612935004371,1,0,0.00306406854172737,0,1,0,0.00306406854172737,0,1,0,0.00306406854172737,0,1,0,0.00306406854172737,0
"826700","8267","all",275.432841880731,31497.5957388279,90474.6499944568,0,0,1,0,0.00363064910187081,0,1,0,0.00363064910187081,0,1,0,0.00363064910187081,0,1,0,0.00363064910187081,0,1,0,0.00363064910187081,0,1,0,0.00363064910187081,0
"826902","8269.02","all",174.128358206151,40641.1518741123,98699.7787405699,0,0,1,0,0.00574288995946369,0,1,0,0.00574288995946369,0,1,0,0.00574288995946369,0,1,0,0.00574288995946369,0,1,0,0.00574288995946369,0,1,0,0.00574288995946369,0
"826600","8266","all",373.745696938043,31349.50619449,90432.0040202982,0,0,1,0,0.00267561608920884,0,1,0,0.00267561608920884,0,1,0,0.00267561608920884,0,1,0,0.00267561608920884,0,1,0,0.00267561608920884,0,1,0,0.00267561608920884,0
"740200","7402","all",485.044867971962,24952.3541334692,69347.6908193899,0,0,126,-49,0.259769782797255,-0.101021582198933,62,-64,0.127823226455792,-0.131946556341463,1,0,0.00206166494283536,0,1,0,0.00206166494283536,0,1,0,0.00206166494283536,0,1,0,0.00206166494283536,0
"826402","8264.02","all",500.025324750789,35623.2134944997,94045.3042042273,0,0,1,0,0.00199989870612733,0,1,0,0.00199989870612733,0,1,0,0.00199989870612733,0,1,0,0.00199989870612733,0,1,0,0.00199989870612733,0,1,0,0.00199989870612733,0
"803005","8030.05","all",753.79199440585,61020.6912909126,133692.526009842,0,0,1,0,0.00132662592256398,0,1,0,0.00132662592256398,0,1,0,0.00132662592256398,0,1,0,0.00132662592256398,0,1,0,0.00132662592256398,0,1,0,0.00132662592256398,0
"803007","8030.07","all",634.373875103581,58758.6933714557,129341.8832662,0,0,1,0,0.00157635747505636,0,1,0,0.00157635747505636,0,1,0,0.00157635747505636,0,1,0,0.00157635747505636,0,1,0,0.00157635747505636,0,1,0,0.00157635747505636,0
"740400","7404","all",701.490593638986,28905.5963416341,75952.2237423659,52.5273788758409,52.5273788758388,114,-106,0.162511088578714,-0.15110680166091,113,-1,0.161085552713989,-0.00142553586472557,1,0,0.00142553586472556,0,1,0,0.00142553586472556,0,1,0,0.00142553586472556,0,1,0,0.00142553586472556,0
"390500","3905","all",80.6873958779302,5450.29610626907,29754.2340208326,0,0,78,-62,0.966693733901192,-0.768397583357358,73,-5,0.904726186856244,-0.0619675470449482,1,0,0.0123935094089896,0,1,0,0.0123935094089896,0,1,0,0.0123935094089896,0,1,0,0.0123935094089896,0
"390200","3902","all",75.0718492745874,5456.93545676821,27266.4196971657,5.45355575953836,5.45355575953773,155,-139,2.06468871484786,-1.85155955718614,82,-73,1.09228693301629,-0.972401781831572,1,0,0.0133205723538572,0,1,0,0.0133205723538572,0,2,1,0.0266411447077143,0.0133205723538572,2,0,0.0266411447077143,0
"390600","3906","all",80.2205573224872,6738.65681218855,30130.9846232711,7.01115341178573,7.01115341178443,62,-77,0.772869225412628,-0.959853715431812,85,23,1.05957877677538,0.286709551362749,1,0,0.0124656326679456,0,1,0,0.0124656326679456,0,1,0,0.0124656326679456,0,1,0,0.0124656326679456,0
"381900","3819","all",42.6745796467011,1429.52437972574,29638.5856487156,0,0,101,-111,2.36674856170043,-2.60108010246284,113,12,2.64794641061533,0.281197848914902,1,0,0.0234331540762418,0,1,0,0.0234331540762418,0,1,0,0.0234331540762418,0,1,0,0.0234331540762418,0
"390400","3904","all",80.6343220183025,4178.44205324987,29436.1954129724,4.01307605668707,4.01307605668587,348,-154,4.31578007093568,-1.90985669805774,272,-76,3.37325338877731,-0.942526682158366,1,0,0.0124016668705048,0,1,0,0.0124016668705048,0,1,0,0.0124016668705048,0,1,0,0.0124016668705048,0
"390300","3903","all",80.8184859221601,4213.21168525452,26854.4574957185,0,0,245,-318,3.03148465607201,-3.93474334951387,249,4,3.08097828310992,0.0494936270379105,1,0,0.0123734067594776,0,1,0,0.0123734067594776,0,1,0,0.0123734067594776,0,1,0,0.0123734067594776,0
"390100","3901","all",208.272045869836,7802.24956939094,27807.5723297396,653.521326997303,48.6230248090701,147,-41,0.705807634366211,-0.19685791162595,132,-15,0.633786447185986,-0.0720211871802257,1,0,0.00480141247868171,0,1,0,0.00480141247868171,0,1,0,0.00480141247868171,0,1,0,0.00480141247868171,0
"381800","3818","all",78.9196855103792,974.760466723771,29462.1510669497,0.74534429168554,0.745344291685358,253,-199,3.20579077785005,-2.52155084898087,262,9,3.31983076599492,0.114039988144863,1,0,0.0126711097938737,0,1,0,0.0126711097938737,0,1,0,0.0126711097938737,0,1,0,0.0126711097938737,0
"390700","3907","all",353.000580052305,9929.58449919319,31175.0597961144,678.429247632785,49.0207816054252,255,-149,0.722378416381683,-0.422095623689689,212,-43,0.600565585383988,-0.121812830997696,1,0,0.00283285653483013,0,1,0,0.00283285653483013,0,2,0,0.00566571306966026,0,2,0,0.00566571306966026,0
"804806","8048.06","all",287.433724716311,64673.6565492968,145192.365317608,0,0,1,0,0.0034790628726221,0,1,0,0.0034790628726221,0,1,0,0.0034790628726221,0,1,0,0.0034790628726221,0,1,0,0.0034790628726221,0,1,0,0.0034790628726221,0
"804711","8047.11","all",532.484940497346,67586.0536858782,149057.581581891,0,0,1,0,0.00187798738320372,0,1,0,0.00187798738320372,0,1,0,0.00187798738320372,0,1,0,0.00187798738320372,0,1,0,0.00187798738320372,0,1,0,0.00187798738320372,0
"804808","8048.08","all",378.35065857391,56113.9544155674,137513.171207828,0,0,1,0,0.00264305077139082,0,1,0,0.00264305077139082,0,1,0,0.00264305077139082,0,1,0,0.00264305077139082,0,1,0,0.00264305077139082,0,1,0,0.00264305077139082,0
"804809","8048.09","all",566.61819569571,55463.5294539248,136438.116017105,0,0,1,0,0.00176485684292607,0,1,0,0.00176485684292607,0,1,0,0.00176485684292607,0,1,0,0.00176485684292607,0,1,0,0.00176485684292607,0,1,0,0.00176485684292607,0
"812400","8124","all",343.239920749572,3283.15363643984,44261.0218831618,0,0,1,0,0.00291341402776281,0,1,0,0.00291341402776281,0,1,0,0.00291341402776281,0,1,0,0.00291341402776281,0,1,0,0.00291341402776281,0,1,0,0.00291341402776281,0
"812500","8125","all",238.119941400654,1736.07777747711,41310.8389356286,0,0,12,-2,0.0503947713468026,-0.00839912855780043,15,3,0.0629934641835032,0.0125986928367006,1,0,0.00419956427890021,0,1,0,0.00419956427890021,0,1,0,0.00419956427890021,0,1,0,0.00419956427890021,0
"440700","4407","all",80.9202474512119,4134.1803823477,54821.2646002952,0,0,161,-47,1.989613292978,-0.580818787391092,135,-26,1.66830928293186,-0.321304010046136,1,0,0.012357846540236,0,1,0,0.012357846540236,0,1,0,0.012357846540236,0,1,0,0.012357846540236,0
"440800","4408","all",68.9756272495523,5998.24572395311,56114.4706126202,6.71832816866974,3.40332241855883,240,-21,3.47948992376228,-0.304455368329199,207,-33,3.00106005924496,-0.478429864517313,1,0,0.0144978746823428,0,1,0,0.0144978746823428,0,1,0,0.0144978746823428,0,1,0,0.0144978746823428,0
"440900","4409","all",183.51437921536,4790.96401214465,57043.7748143308,18.5429864289115,18.5429864289148,350,-87,1.90720749783462,-0.47407729231889,295,-55,1.6075034624606,-0.299704035374011,1,0,0.00544916427952748,0,1,0,0.00544916427952748,0,1,0,0.00544916427952748,0,1,0,0.00544916427952748,0
"440600","4406","all",164.730757588987,1821.34119482057,55385.8801275066,0,0,187,-125,1.13518569778314,-0.758813969106377,152,-35,0.922717786433354,-0.212467911349786,1,0,0.00607051175285102,0,1,0,0.00607051175285102,0,1,0,0.00607051175285102,0,1,0,0.00607051175285102,0
"640100","6401","all",75.4806804896959,1787.60381272883,48009.9664848449,0,0,89,-29,1.17910966650797,-0.38420427335653,66,-23,0.874395932466585,-0.304713734041386,1,0,0.0132484232191907,0,1,0,0.0132484232191907,0,1,0,0.0132484232191907,0,1,0,0.0132484232191907,0
"630800","6308","all",162.057187789099,5470.64551091761,39277.4450566538,0,0,346,-201,2.13504877333972,-1.24030290011932,265,-81,1.63522521657522,-0.499823556764501,1,0,0.00617066119462347,0,1,0,0.00617066119462347,0,1,0,0.00617066119462347,0,1,0,0.00617066119462347,0
"630500","6305","all",162.534501349675,2968.920102397,35653.9513152762,25.1381489134621,4.55488611609017,283,-230,1.7411687835505,-1.41508417037673,197,-86,1.21205035462703,-0.529118428923474,1,0,0.00615253987120318,0,1,0,0.00615253987120318,0,1,0,0.00615253987120318,0,1,0,0.00615253987120318,0
"630900","6309","all",163.031752041087,5410.92448745223,40675.6257085923,17.494974003749,17.4949740037501,241,-146,1.4782396495332,-0.895531073991069,204,-37,1.25128999379574,-0.226949655737463,1,0,0.00613377447939088,0,1,0,0.00613377447939088,0,1,0,0.00613377447939088,0,1,0,0.00613377447939088,0
"630300","6303","all",243.522669893815,2320.07827507246,37960.3874812161,0,0,419,-165,1.72057903349491,-0.677554989323771,268,-151,1.10051355841679,-0.620065475078117,1,0,0.00410639387468952,0,1,0,0.00410639387468952,0,1,0,0.00410639387468952,0,1,0,0.00410639387468952,0
"640300","6403","all",327.328380040347,9370.27612600221,53967.6454388332,26.1509507893981,22.6218018498484,216,-161,0.659887786000637,-0.491860803454178,169,-47,0.516301091824572,-0.143586694176065,1,0,0.00305503604629925,0,1,0,0.00305503604629925,0,1,0,0.00305503604629925,0,1,0,0.00305503604629925,0
"819400","8194","all",407.846322116526,25029.6457283522,65945.9469624747,0,0,1,0,0.00245190392991773,0,1,0,0.00245190392991773,0,1,0,0.00245190392991773,0,1,0,0.00245190392991773,0,1,0,0.00245190392991773,0,1,0,0.00245190392991773,0
"819300","8193","all",254.322964324994,22548.3344924071,64937.7527133013,0,0,1,0,0.00393200827402327,0,1,0,0.00393200827402327,0,1,0,0.00393200827402327,0,1,0,0.00393200827402327,0,1,0,0.00393200827402327,0,1,0,0.00393200827402327,0
"819500","8195","all",362.363722781297,25739.6006697334,69701.5526729386,0,0,1,0,0.0027596581476881,0,1,0,0.0027596581476881,0,1,0,0.0027596581476881,0,1,0,0.0027596581476881,0,1,0,0.0027596581476881,0,1,0,0.0027596581476881,0
"827000","8270","all",360.137838650228,35449.3205791355,94163.4085813456,0,0,1,0,0.002776714615015,0,1,0,0.002776714615015,0,1,0,0.002776714615015,0,1,0,0.002776714615015,0,1,0,0.002776714615015,0,1,0,0.002776714615015,0
"819600","8196","all",364.30370803319,28784.7131484237,71290.3114177177,0,0,1,0,0.0027449624528908,0,1,0,0.0027449624528908,0,1,0,0.0027449624528908,0,1,0,0.0027449624528908,0,1,0,0.0027449624528908,0,1,0,0.0027449624528908,0
"827100","8271","all",398.266049111673,38481.713965353,97192.3173839532,0,0,1,0,0.00251088437548339,0,1,0,0.00251088437548339,0,1,0,0.00251088437548339,0,1,0,0.00251088437548339,0,1,0,0.00251088437548339,0,1,0,0.00251088437548339,0
"827300","8273","all",403.299335595811,41730.4197979093,100478.062503715,0,0,1,0,0.00247954784880232,0,1,0,0.00247954784880232,0,1,0,0.00247954784880232,0,1,0,0.00247954784880232,0,1,0,0.00247954784880232,0,1,0,0.00247954784880232,0
"827200","8272","all",970.323888308498,40296.3329982792,99361.9335883982,0,0,1,0,0.00103058371750822,0,1,0,0.00103058371750822,0,1,0,0.00103058371750822,0,1,0,0.00103058371750822,0,1,0,0.00103058371750822,0,1,0,0.00103058371750822,0
"750100","7501","all",317.668585544549,12263.5783634772,69019.9891189701,36.6434955529172,7.84608460662648,386,-276,1.21510283850799,-0.86883000888136,310,-76,0.975859792584137,-0.239243045923853,1,0,0.00314793481478754,0,1,0,0.00314793481478754,0,1,0,0.00314793481478754,0,1,0,0.00314793481478754,0
"750300","7503","all",163.528845227684,19521.0564764545,70627.7451164217,0,0,87,-38,0.532016231624875,-0.232374905767187,60,-27,0.36690774594819,-0.165108485676685,1,0,0.0061151290991365,0,1,0,0.0061151290991365,0,1,0,0.0061151290991365,0,1,0,0.0061151290991365,0
"750400","7504","all",246.012907105825,21293.2737341393,74030.2799915982,18.4382538797195,18.4382538797201,132,-77,0.536557213818131,-0.312991708060576,106,-26,0.430871702005469,-0.105685511812662,1,0,0.00406482737741008,0,1,0,0.00406482737741008,0,1,0,0.00406482737741008,0,1,0,0.00406482737741008,0
"750200","7502","all",323.997914452581,16109.5739357618,69756.0585136213,11.1913565029104,11.1913565029115,153,-83,0.472225261877087,-0.256174488469269,105,-48,0.324076160111726,-0.148149101765361,1,0,0.00308643962011168,0,1,0,0.00308643962011168,0,1,0,0.00308643962011168,0,1,0,0.00308643962011168,0
"750500","7505","all",651.422265279934,18783.0063559384,73722.3668390079,17.5518115164633,17.5518115164553,657,-340,1.00856239495847,-0.521934877147456,488,-169,0.749130058964584,-0.259432335993883,1,0,0.00153510257984546,0,1,0,0.00153510257984546,0,1,0,0.00153510257984546,0,1,0,0.00153510257984546,0
"804902","8049.02","all",646.407113061099,25228.8667558135,100689.313353702,0,0,1,0,0.00154701267946208,0,1,0,0.00154701267946208,0,1,0,0.00154701267946208,0,1,0,0.00154701267946208,0,1,0,0.00154701267946208,0,1,0,0.00154701267946208,0
"805002","8050.02","all",466.110383671863,26680.3179786563,104670.457261337,0,0,1,0,0.00214541455206883,0,1,0,0.00214541455206883,0,1,0,0.00214541455206883,0,1,0,0.00214541455206883,0,1,0,0.00214541455206883,0,1,0,0.00214541455206883,0
"805001","8050.01","all",765.336764336604,31290.258326367,107675.818021603,0,0,1,0,0.0013066143514833,0,1,0,0.0013066143514833,0,1,0,0.0013066143514833,0,1,0,0.0013066143514833,0,1,0,0.0013066143514833,0,1,0,0.0013066143514833,0
"804901","8049.01","all",706.762167592338,30488.0465475586,104170.448682759,0,0,1,0,0.00141490312562514,0,1,0,0.00141490312562514,0,1,0,0.00141490312562514,0,1,0,0.00141490312562514,0,1,0,0.00141490312562514,0,1,0,0.00141490312562514,0
"819801","8198.01","all",540.28007195369,31427.9721537715,77660.1090776564,0,0,1,0,0.00185089188350762,0,1,0,0.00185089188350762,0,1,0,0.00185089188350762,0,1,0,0.00185089188350762,0,1,0,0.00185089188350762,0,1,0,0.00185089188350762,0
"827600","8276","all",560.015525441541,48716.9057567171,106984.664302074,0,0,1,0,0.00178566477993901,0,1,0,0.00178566477993901,0,1,0,0.00178566477993901,0,1,0,0.00178566477993901,0,1,0,0.00178566477993901,0,1,0,0.00178566477993901,0
"819802","8198.02","all",429.058899004582,35149.6544009996,79062.6818788579,0,0,1,0,0.00233068234296038,0,1,0,0.00233068234296038,0,1,0,0.00233068234296038,0,1,0,0.00233068234296038,0,1,0,0.00233068234296038,0,1,0,0.00233068234296038,0
"827400","8274","all",703.874312935034,44120.0564633346,102195.234753864,0,0,1,0,0.00142070818841246,0,1,0,0.00142070818841246,0,1,0,0.00142070818841246,0,1,0,0.00142070818841246,0,1,0,0.00142070818841246,0,1,0,0.00142070818841246,0
"820000","8200","all",427.849864751594,37390.9253724649,83267.9328075867,0,0,1,0,0.00233726847285693,0,1,0,0.00233726847285693,0,1,0,0.00233726847285693,0,1,0,0.00233726847285693,0,1,0,0.00233726847285693,0,1,0,0.00233726847285693,0
"819900","8199","all",516.614905754495,35375.5987626116,81175.6355756336,0,0,1,0,0.00193567779183518,0,1,0,0.00193567779183518,0,1,0,0.00193567779183518,0,1,0,0.00193567779183518,0,1,0,0.00193567779183518,0,1,0,0.00193567779183518,0
"410500","4105","all",65.029978899501,4091.80786030455,32330.3016693553,0.546118253709888,0.546118253710699,163,-135,2.50653625848325,-2.07596561285422,172,9,2.64493396600686,0.138397707523615,1,0,0.0153775230581794,0,1,0,0.0153775230581794,0,1,0,0.0153775230581794,0,1,0,0.0153775230581794,0
"410600","4106","all",62.3334730724772,5382.28716550224,32587.7720743321,3.22029196565651,3.22029196565511,85,-35,1.36363330663715,-0.561496067438827,70,-15,1.12299213487765,-0.240641171759497,1,0,0.0160427447839665,0,1,0,0.0160427447839665,0,1,0,0.0160427447839665,0,1,0,0.0160427447839665,0
"400500","4005","all",80.5956361409138,2005.91815338149,34087.2200238099,0,0,464,-255,5.75713552516342,-3.16394301490662,329,-135,4.08210687021286,-1.67502865495056,1,0,0.0124076196663005,0,1,0,0.0124076196663005,0,1,0,0.0124076196663005,0,1,0,0.0124076196663005,0
"400800","4008","all",121.904859296815,1691.49583238499,37102.9841036313,0,0,558,-209,4.57734009307519,-1.7144517552916,424,-134,3.47812222126144,-1.09921787181376,1,0,0.00820311844637131,0,1,0,0.00820311844637131,0,1,0,0.00820311844637131,0,1,0,0.00820311844637131,0
"282800","2828","all",40.6270691361945,2143.72781675146,16013.928913988,1.03847860995102,1.03847860995113,93,-60,2.28911417873229,-1.47684785724664,80,-13,1.96913047632885,-0.319983702403438,1,0,0.0246141309541107,0,1,0,0.0246141309541107,0,1,0,0.0246141309541107,0,1,0,0.0246141309541107,0
"410100","4101","all",120.149363876054,10579.6415773359,33154.6485385016,678.429247632785,21.9264563270959,74,-39,0.615900056502489,-0.324595975724285,98,24,0.815651426178972,0.199751369676483,1,0,0.00832297373652012,0,1,0,0.00832297373652012,0,1,0,0.00832297373652012,0,1,0,0.00832297373652012,0
"282700","2827","all",108.554115025792,1518.45077316727,16870.3859858958,0,0,276,-152,2.54251070937682,-1.40022328922202,238,-38,2.19245488707132,-0.350055822305505,1,0,0.00921199532382907,0,1,0,0.00921199532382907,0,1,0,0.00921199532382907,0,2,1,0.0184239906476581,0.00921199532382907
"400300","4003","all",361.883768683572,1592.42147633783,33582.5507927768,345.643074655871,275.716554071079,416,-219,1.14954036627088,-0.605166683205103,307,-109,0.848338683762406,-0.301201682508476,1,0,0.00276331818815116,0,1,0,0.00276331818815116,0,3,2,0.00828995456445347,0.00552663637630232,3,0,0.00828995456445347,0
"460100","4601","all",1353.81264031661,22826.774524005,56490.0343074755,230.520456532933,116.023731104625,625,-196,0.461659155327309,-0.144776311110644,350,-275,0.258529126983293,-0.203130028344016,1,0,0.000738654648523695,0,1,0,0.000738654648523695,0,1,0,0.000738654648523695,0,1,0,0.000738654648523695,0
"805105","8051.05","all",728.496814503699,42603.0104439543,122834.572213297,0,0,1,0,0.00137268959876134,0,1,0,0.00137268959876134,0,1,0,0.00137268959876134,0,1,0,0.00137268959876134,0,1,0,0.00137268959876134,0,1,0,0.00137268959876134,0
"827804","8278.04","all",374.991312061758,48866.5819663289,107678.712730135,0,0,1,0,0.0026667284489922,0,1,0,0.0026667284489922,0,1,0,0.0026667284489922,0,1,0,0.0026667284489922,0,1,0,0.0026667284489922,0,1,0,0.0026667284489922,0
"827700","8277","all",338.175745681935,52233.3245597721,110514.95786628,0,0,1,0,0.00295704234490114,0,1,0,0.00295704234490114,0,1,0,0.00295704234490114,0,1,0,0.00295704234490114,0,1,0,0.00295704234490114,0,1,0,0.00295704234490114,0
"827802","8278.02","all",453.652536257457,45299.3262375228,103947.791504092,0,0,1,0,0.00220433023090712,0,1,0,0.00220433023090712,0,1,0,0.00220433023090712,0,1,0,0.00220433023090712,0,1,0,0.00220433023090712,0,1,0,0.00220433023090712,0
"805107","8051.07","all",806.773053213447,31398.0938588769,111360.357412836,0,0,1,0,0.00123950595030029,0,1,0,0.00123950595030029,0,1,0,0.00123950595030029,0,1,0,0.00123950595030029,0,1,0,0.00123950595030029,0,1,0,0.00123950595030029,0
"460200","4602","all",148.325783654759,21331.7940718823,56759.1473109729,9.99010820222841,9.99010820220352,277,-271,1.86751078049075,-1.8270592834404,218,-59,1.46973772616239,-0.397773054328354,1,0,0.00674191617505684,0,1,0,0.00674191617505684,0,1,0,0.00674191617505684,0,1,0,0.00674191617505684,0
"805106","8051.06","all",420.630739406404,39730.0063676064,119163.810149542,0,0,1,0,0.0023773821224079,0,1,0,0.0023773821224079,0,1,0,0.0023773821224079,0,1,0,0.0023773821224079,0,1,0,0.0023773821224079,0,1,0,0.0023773821224079,0
"450300","4503","all",337.750057998362,12691.3049840767,53709.710499032,0,0,439,-165,1.29977771906742,-0.48852693313468,429,-10,1.27017002615017,-0.0296076929172535,1,0,0.00296076929172533,0,1,0,0.00296076929172533,0,1,0,0.00296076929172533,0,3,2,0.00888230787517599,0.00592153858345066
"805108","8051.08","all",371.656562077726,29721.4679234647,108842.649676059,0,0,1,0,0.00269065611114076,0,1,0,0.00269065611114076,0,1,0,0.00269065611114076,0,1,0,0.00269065611114076,0,1,0,0.00269065611114076,0,1,0,0.00269065611114076,0
"640800","6408","all",80.7467324414823,4323.5985287531,50030.4620185937,0,0,70,-44,0.866908144558412,-0.544913690865288,75,5,0.928830154884013,0.0619220103256009,1,0,0.0123844020651202,0,1,0,0.0123844020651202,0,1,0,0.0123844020651202,0,1,0,0.0123844020651202,0
"650100","6501","all",166.407911067538,5695.65512261428,44350.8156368121,0,0,248,-74,1.49031376218254,-0.444690396780274,139,-109,0.83529682638457,-0.655016935797972,1,0,0.00600932968621993,0,1,0,0.00600932968621993,0,1,0,0.00600932968621993,0,1,0,0.00600932968621993,0
"640700","6407","all",162.370668271062,5325.37283669917,51655.6150848654,4.81325846261711,4.81325846261771,103,-84,0.634351025938082,-0.517334817269892,82,-21,0.505017321620609,-0.129333704317473,1,0,0.00615874782464158,0,1,0,0.00615874782464158,0,1,0,0.00615874782464158,0,1,0,0.00615874782464158,0
"650200","6502","all",244.901304336818,2647.04716132001,46317.7135601171,0,0,288,-132,1.17598393679401,-0.538992637697256,208,-80,0.849321732129009,-0.326662204665003,1,0,0.00408327755831254,0,1,0,0.00408327755831254,0,1,0,0.00408327755831254,0,1,0,0.00408327755831254,0
"640600","6406","all",163.029183001214,9910.1216314195,55340.356196074,0,0,160,-48,0.981419381822015,-0.294425814546605,142,-18,0.871009701367039,-0.110409680454977,1,0,0.0061338711363876,0,1,0,0.0061338711363876,0,1,0,0.0061338711363876,0,1,0,0.0061338711363876,0
"640500","6405","all",163.562141116298,15002.7701662794,59280.9222220265,0.653539801081606,0.653539801081275,64,-66,0.391288592599763,-0.403516361118505,53,-11,0.324035865746678,-0.0672527268530842,1,0,0.00611388425937129,0,1,0,0.00611388425937129,0,1,0,0.00611388425937129,0,1,0,0.00611388425937129,0
"640400","6404","all",329.870742369758,14668.8112673072,58013.1352642591,8.31992662871653,8.3199266287174,141,-46,0.4274401512152,-0.139448559970917,103,-38,0.312243514717487,-0.115196636497714,1,0,0.00303149043415036,0,1,0,0.00303149043415036,0,1,0,0.00303149043415036,0,1,0,0.00303149043415036,0
"750600","7506","all",325.28390376361,14427.4922965216,71635.1499414894,51.9931796323073,23.0990374114988,525,-286,1.61397472769365,-0.879231946895969,416,-109,1.27888283184868,-0.335091895844967,1,0,0.00307423757655933,0,1,0,0.00307423757655933,0,1,0,0.00307423757655933,0,1,0,0.00307423757655933,0
"811401","8114.01","all",359.941746130261,18453.8044235355,68113.2014248437,0,0,1,0,0.00277822734025996,0,1,0,0.00277822734025996,0,1,0,0.00277822734025996,0,1,0,0.00277822734025996,0,1,0,0.00277822734025996,0,1,0,0.00277822734025996,0
"811301","8113.01","all",727.632606690707,23464.3843604628,70104.2834334743,0,0,1,0,0.00137431993949258,0,1,0,0.00137431993949258,0,1,0,0.00137431993949258,0,1,0,0.00137431993949258,0,1,0,0.00137431993949258,0,1,0,0.00137431993949258,0
"812600","8126","all",155.476165836502,1707.22725698465,40956.6621729422,0,0,31,-9,0.199387474171439,-0.0578866860497726,21,-10,0.135068934116136,-0.0643185400553029,1,0,0.00643185400553029,0,1,0,0.00643185400553029,0,1,0,0.00643185400553029,0,1,0,0.00643185400553029,0
"803008","8030.08","all",621.831888343317,54054.135698038,125897.901000662,0,0,1,0,0.00160815168656628,0,1,0,0.00160815168656628,0,1,0,0.00160815168656628,0,1,0,0.00160815168656628,0,1,0,0.00160815168656628,0,1,0,0.00160815168656628,0
"805112","8051.12","all",745.334956087599,17977.7588186534,96592.777029412,0,0,1,0,0.00134167865311079,0,1,0,0.00134167865311079,0,1,0,0.00134167865311079,0,1,0,0.00134167865311079,0,1,0,0.00134167865311079,0,1,0,0.00134167865311079,0
"805110","8051.10","all",479.096820764384,36403.208633154,114174.105086924,0,0,1,0,0.00208726077205966,0,1,0,0.00208726077205966,0,1,0,0.00208726077205966,0,1,0,0.00208726077205966,0,1,0,0.00208726077205966,0,1,0,0.00208726077205966,0
"805201","8052.01","all",452.637791286331,22850.3449451676,84460.7210571392,0,0,1,0,0.00220927200346693,0,1,0,0.00220927200346693,0,1,0,0.00220927200346693,0,1,0,0.00220927200346693,0,1,0,0.00220927200346693,0,1,0,0.00220927200346693,0
"805111","8051.11","all",955.839898120451,22231.1373055352,100883.906537141,0,0,1,0,0.00104620031238117,0,1,0,0.00104620031238117,0,1,0,0.00104620031238117,0,1,0,0.00104620031238117,0,1,0,0.00104620031238117,0,1,0,0.00104620031238117,0
"820300","8203","all",356.142577618894,18939.448125815,59013.4354095148,0,0,11,-1,0.0308865063917492,-0.00280786421743175,4,-7,0.011231456869727,-0.0196550495220222,1,0,0.00280786421743175,0,1,0,0.00280786421743175,0,1,0,0.00280786421743175,0,1,0,0.00280786421743175,0
"820902","8209.02","all",560.330136861862,12577.7927992867,58298.3413701235,0,0,4,-5,0.00713864869450368,-0.0089233108681296,4,0,0.00713864869450368,0,1,0,0.00178466217362592,0,1,0,0.00178466217362592,0,1,0,0.00178466217362592,0,1,0,0.00178466217362592,0
"821001","8210.01","all",487.733373400553,21784.0347284935,68128.7627054269,0,0,1,0,0.00205030054233903,0,1,0,0.00205030054233903,0,1,0,0.00205030054233903,0,1,0,0.00205030054233903,0,1,0,0.00205030054233903,0,1,0,0.00205030054233903,0
"820400","8204","all",640.416128702398,20432.8610747846,62358.7962997384,0,0,1,-8,0.00156148472092073,-0.0124918777673659,1,0,0.00156148472092073,0,1,0,0.00156148472092073,0,1,0,0.00156148472092073,0,1,0,0.00156148472092073,0,1,0,0.00156148472092073,0
"827805","8278.05","all",718.374856059981,50868.9242752042,109804.638140027,0,0,1,0,0.00139203090359346,0,1,0,0.00139203090359346,0,1,0,0.00139203090359346,0,1,0,0.00139203090359346,0,1,0,0.00139203090359346,0,1,0,0.00139203090359346,0
"828000","8280","all",633.4923343065,58839.0041697378,115891.152880511,0,0,1,0,0.00157855106659613,0,1,0,0.00157855106659613,0,1,0,0.00157855106659613,0,1,0,0.00157855106659613,0,1,0,0.00157855106659613,0,1,0,0.00157855106659613,0
"410700","4107","all",64.230549440203,6661.26531671937,32911.1413953642,11.99186481687,11.9918648168672,134,-36,2.08623468377381,-0.56048095981983,139,5,2.16407926152657,0.0778445777527543,1,0,0.0155689155505508,0,1,0,0.0155689155505508,0,2,0,0.0311378311011017,0,2,0,0.0311378311011017,0
"283100","2831","all",52.4956876117716,1714.09700878607,10971.6911305175,0,0,123,-77,2.34304960265762,-1.46678714963119,122,-1,2.32400041889618,-0.0190491837614437,1,0,0.0190491837614441,0,1,0,0.0190491837614441,0,1,0,0.0190491837614441,0,1,0,0.0190491837614441,0
"283800","2838","all",92.9727873793958,4549.19359005517,10165.7132151589,0,0,190,-80,2.04360873063495,-0.860466833951557,212,22,2.28023710997163,0.236628379336678,1,0,0.0107558354243945,0,1,0,0.0107558354243945,0,1,0,0.0107558354243945,0,1,0,0.0107558354243945,0
